subject_nr,count_trial,xpos,ypos,tm
4,6,-15,422,86429
4,6,-15,422,86439
4,6,-15,422,86449
4,6,-15,422,86459
4,6,-15,422,86469
4,6,-15,422,86479
4,6,-15,422,86489
4,6,-15,422,86499
4,6,-15,422,86509
4,6,-15,422,86519
4,6,-15,422,86529
4,6,-15,422,86539
4,6,-15,422,86549
4,6,-15,422,86559
4,6,-15,422,86569
4,6,-15,422,86579
4,6,-15,422,86589
4,6,-15,422,86599
4,6,-15,422,86609
4,6,-15,422,86619
4,6,-15,422,86629
4,6,-15,422,86639
4,6,-15,422,86649
4,6,-15,422,86659
4,6,-15,422,86669
4,6,-15,422,86679
4,6,-15,422,86689
4,6,-15,422,86699
4,6,-15,422,86709
4,6,-15,422,86719
4,6,-15,422,86729
4,6,-15,422,86739
4,6,-15,422,86749
4,6,-15,422,86759
4,6,-15,422,86769
4,6,-15,422,86779
4,6,-16,420,86789
4,6,-16,413,86799
4,6,-19,399,86809
4,6,-19,387,86819
4,6,-19,375,86829
4,6,-19,361,86839
4,6,-20,331,86849
4,6,-21,316,86859
4,6,-24,297,86869
4,6,-27,268,86879
4,6,-36,204,86889
4,6,-43,171,86899
4,6,-46,139,86909
4,6,-55,106,86919
4,6,-68,41,86929
4,6,-85,6,86939
4,6,-99,-26,86949
4,6,-117,-59,86959
4,6,-156,-117,86969
4,6,-181,-153,86979
4,6,-213,-185,86989
4,6,-243,-218,86999
4,6,-306,-267,87009
4,6,-334,-286,87019
4,6,-357,-303,87029
4,6,-382,-319,87039
4,6,-430,-356,87049
4,6,-450,-370,87059
4,6,-472,-384,87069
4,6,-487,-396,87079
4,6,-517,-414,87089
4,6,-527,-421,87099
4,6,-535,-425,87109
4,6,-541,-432,87119
4,6,-552,-440,87129
4,6,-556,-442,87139
4,6,-558,-444,87149
4,6,-560,-446,87159
4,6,-562,-446,87169
4,6,-563,-446,87179
4,6,-564,-446,87189
4,6,-565,-446,87199
4,6,-566,-446,87209
4,6,-568,-446,87219
4,6,-569,-446,87229
4,6,-570,-446,87239
4,6,-576,-444,87249
4,6,-579,-444,87259
4,6,-581,-444,87269
4,6,-583,-444,87279
4,6,-585,-444,87289
4,6,-585,-444,87299
4,6,-585,-444,87309
4,6,-585,-444,87319
4,6,-585,-444,87329
4,6,-585,-444,87336
4,7,-17,400,91591
4,7,-17,400,91602
4,7,-17,400,91612
4,7,-17,400,91622
4,7,-17,400,91632
4,7,-17,400,91642
4,7,-17,400,91652
4,7,-17,400,91662
4,7,-17,400,91672
4,7,-17,400,91682
4,7,-17,400,91692
4,7,-17,400,91702
4,7,-17,400,91712
4,7,-17,400,91722
4,7,-17,400,91732
4,7,-17,400,91742
4,7,-17,400,91752
4,7,-17,400,91762
4,7,-17,400,91772
4,7,-17,400,91782
4,7,-17,400,91792
4,7,-17,400,91802
4,7,-17,400,91812
4,7,-17,400,91822
4,7,-17,400,91832
4,7,-17,400,91842
4,7,-17,400,91852
4,7,-17,400,91862
4,7,-17,400,91872
4,7,-17,400,91882
4,7,-17,400,91892
4,7,-17,400,91902
4,7,-17,400,91912
4,7,-17,400,91922
4,7,-17,400,91932
4,7,-17,400,91942
4,7,-17,400,91952
4,7,-17,400,91962
4,7,-17,400,91972
4,7,-17,400,91982
4,7,-17,400,91992
4,7,-17,400,92002
4,7,-17,400,92012
4,7,-17,400,92022
4,7,-17,400,92032
4,7,-16,400,92042
4,7,-15,400,92052
4,7,-15,400,92062
4,7,-14,399,92072
4,7,-12,398,92082
4,7,-11,397,92092
4,7,-10,397,92102
4,7,-6,395,92112
4,7,-3,393,92122
4,7,1,390,92132
4,7,4,386,92142
4,7,15,377,92152
4,7,20,372,92162
4,7,25,365,92172
4,7,33,357,92182
4,7,56,324,92192
4,7,71,300,92202
4,7,87,268,92212
4,7,103,233,92222
4,7,137,161,92232
4,7,151,124,92242
4,7,168,91,92252
4,7,182,57,92262
4,7,217,-13,92272
4,7,231,-45,92282
4,7,245,-74,92292
4,7,261,-106,92302
4,7,279,-148,92312
4,7,280,-161,92322
4,7,281,-172,92332
4,7,280,-183,92342
4,7,270,-205,92352
4,7,261,-214,92362
4,7,247,-227,92372
4,7,219,-244,92382
4,7,157,-278,92392
4,7,117,-295,92402
4,7,80,-312,92412
4,7,39,-331,92422
4,7,-61,-363,92432
4,7,-105,-376,92442
4,7,-150,-388,92452
4,7,-191,-399,92462
4,7,-262,-425,92472
4,7,-304,-438,92482
4,7,-337,-447,92492
4,7,-371,-461,92502
4,7,-440,-479,92512
4,7,-472,-484,92522
4,7,-505,-489,92532
4,7,-539,-491,92542
4,7,-585,-494,92552
4,7,-594,-495,92562
4,7,-600,-495,92572
4,7,-603,-495,92582
4,7,-604,-495,92592
4,7,-604,-495,92602
4,7,-604,-495,92612
4,7,-604,-495,92622
4,7,-604,-495,92632
4,7,-604,-495,92642
4,7,-604,-495,92652
4,7,-604,-495,92662
4,7,-599,-495,92672
4,7,-590,-495,92682
4,7,-576,-494,92692
4,7,-548,-493,92702
4,7,-445,-489,92712
4,7,-376,-489,92722
4,7,-293,-489,92732
4,7,-210,-489,92742
4,7,-69,-487,92752
4,7,-5,-487,92762
4,7,54,-488,92772
4,7,109,-488,92782
4,7,220,-488,92792
4,7,270,-488,92802
4,7,314,-488,92812
4,7,350,-488,92822
4,7,399,-489,92832
4,7,418,-493,92842
4,7,429,-496,92852
4,7,437,-500,92862
4,7,448,-502,92872
4,7,449,-504,92882
4,7,450,-504,92892
4,7,450,-504,92902
4,7,450,-504,92912
4,7,450,-504,92922
4,7,450,-504,92932
4,7,450,-504,92942
4,7,450,-505,92952
4,7,451,-506,92962
4,7,454,-507,92972
4,7,458,-508,92982
4,7,471,-509,92992
4,7,481,-510,93002
4,7,490,-510,93012
4,7,498,-510,93022
4,7,509,-510,93032
4,7,511,-510,93042
4,7,511,-510,93052
4,7,511,-510,93062
4,7,498,-503,93072
4,7,478,-499,93082
4,7,450,-498,93092
4,7,413,-494,93102
4,7,291,-494,93112
4,7,222,-494,93122
4,7,144,-495,93132
4,7,61,-495,93142
4,7,-80,-495,93152
4,7,-135,-495,93162
4,7,-193,-495,93172
4,7,-238,-495,93182
4,7,-302,-495,93192
4,7,-330,-497,93202
4,7,-343,-497,93212
4,7,-355,-497,93222
4,7,-369,-497,93232
4,7,-373,-499,93242
4,7,-375,-499,93252
4,7,-377,-500,93262
4,7,-380,-500,93272
4,7,-383,-500,93282
4,7,-389,-500,93292
4,7,-395,-500,93302
4,7,-410,-500,93312
4,7,-416,-500,93322
4,7,-423,-500,93332
4,7,-431,-499,93342
4,7,-449,-499,93352
4,7,-459,-497,93362
4,7,-469,-496,93372
4,7,-478,-495,93382
4,7,-495,-491,93392
4,7,-501,-487,93402
4,7,-506,-485,93412
4,7,-508,-483,93422
4,7,-512,-481,93432
4,7,-513,-480,93442
4,7,-514,-480,93452
4,7,-517,-479,93462
4,7,-522,-477,93472
4,7,-526,-475,93482
4,7,-529,-473,93492
4,7,-532,-471,93502
4,7,-538,-467,93512
4,7,-539,-467,93522
4,7,-540,-467,93532
4,7,-540,-467,93542
4,7,-540,-467,93552
4,7,-540,-467,93562
4,7,-540,-467,93572
4,7,-540,-467,93582
4,7,-540,-467,93583
4,8,-17,403,97655
4,8,-17,403,97665
4,8,-17,403,97675
4,8,-17,403,97685
4,8,-17,403,97695
4,8,-17,403,97705
4,8,-17,403,97715
4,8,-17,403,97725
4,8,-17,403,97735
4,8,-17,403,97745
4,8,-17,403,97755
4,8,-17,403,97765
4,8,-17,403,97775
4,8,-17,403,97785
4,8,-17,403,97795
4,8,-17,403,97805
4,8,-17,403,97815
4,8,-17,403,97825
4,8,-17,403,97835
4,8,-17,403,97845
4,8,-17,403,97855
4,8,-17,403,97865
4,8,-17,403,97875
4,8,-17,403,97885
4,8,-17,403,97895
4,8,-17,403,97905
4,8,-17,403,97915
4,8,-17,403,97925
4,8,-17,403,97935
4,8,-17,403,97945
4,8,-17,403,97955
4,8,-17,403,97965
4,8,-17,403,97975
4,8,-17,403,97985
4,8,-17,403,97995
4,8,-17,403,98005
4,8,-17,403,98015
4,8,-17,403,98025
4,8,-17,403,98035
4,8,-17,401,98045
4,8,-17,398,98055
4,8,-16,393,98065
4,8,-16,387,98075
4,8,-15,383,98085
4,8,-14,377,98095
4,8,-14,361,98105
4,8,-14,349,98115
4,8,-14,335,98125
4,8,-14,321,98135
4,8,-14,289,98145
4,8,-14,261,98155
4,8,-15,229,98165
4,8,-20,200,98175
4,8,-43,130,98185
4,8,-57,95,98195
4,8,-74,58,98205
4,8,-89,23,98215
4,8,-117,-38,98225
4,8,-131,-60,98235
4,8,-134,-68,98245
4,8,-146,-82,98255
4,8,-161,-106,98265
4,8,-172,-118,98275
4,8,-181,-127,98285
4,8,-195,-138,98295
4,8,-221,-158,98305
4,8,-240,-170,98315
4,8,-253,-182,98325
4,8,-266,-187,98335
4,8,-291,-199,98345
4,8,-302,-202,98355
4,8,-314,-207,98365
4,8,-324,-210,98375
4,8,-348,-221,98385
4,8,-365,-227,98395
4,8,-378,-233,98405
4,8,-395,-241,98415
4,8,-425,-256,98425
4,8,-439,-265,98435
4,8,-455,-274,98445
4,8,-467,-282,98455
4,8,-487,-296,98465
4,8,-495,-302,98475
4,8,-502,-309,98485
4,8,-510,-317,98495
4,8,-524,-330,98505
4,8,-529,-335,98515
4,8,-534,-341,98525
4,8,-539,-345,98535
4,8,-545,-353,98545
4,8,-548,-357,98555
4,8,-548,-361,98565
4,8,-549,-364,98575
4,8,-553,-376,98585
4,8,-556,-382,98595
4,8,-558,-387,98605
4,8,-562,-393,98615
4,8,-569,-404,98625
4,8,-572,-409,98635
4,8,-575,-413,98645
4,8,-579,-417,98655
4,8,-584,-422,98665
4,8,-585,-424,98675
4,8,-587,-427,98685
4,8,-591,-428,98695
4,8,-596,-432,98705
4,8,-597,-434,98715
4,8,-600,-437,98725
4,8,-602,-440,98735
4,8,-605,-443,98745
4,8,-606,-444,98755
4,8,-606,-444,98765
4,8,-606,-444,98775
4,8,-606,-444,98785
4,8,-606,-444,98795
4,8,-606,-444,98805
4,8,-606,-444,98815
4,8,-606,-444,98825
4,8,-606,-444,98835
4,8,-606,-444,98845
4,8,-606,-444,98847
4,9,8,412,102823
4,9,8,412,102833
4,9,8,412,102843
4,9,8,412,102853
4,9,8,412,102863
4,9,8,412,102873
4,9,8,412,102883
4,9,8,412,102893
4,9,8,412,102903
4,9,8,412,102913
4,9,8,412,102923
4,9,8,412,102933
4,9,8,412,102943
4,9,8,412,102953
4,9,8,412,102963
4,9,8,412,102973
4,9,8,412,102983
4,9,8,412,102993
4,9,8,412,103003
4,9,8,412,103013
4,9,8,412,103023
4,9,8,412,103033
4,9,8,412,103043
4,9,8,412,103053
4,9,10,412,103063
4,9,14,412,103073
4,9,15,412,103083
4,9,17,412,103093
4,9,20,412,103103
4,9,23,412,103113
4,9,26,411,103123
4,9,30,410,103133
4,9,34,409,103143
4,9,42,406,103153
4,9,44,405,103163
4,9,46,403,103173
4,9,48,401,103183
4,9,51,396,103193
4,9,53,391,103203
4,9,57,385,103213
4,9,64,379,103223
4,9,79,362,103233
4,9,87,352,103243
4,9,97,340,103253
4,9,105,330,103263
4,9,120,306,103273
4,9,125,294,103283
4,9,125,279,103293
4,9,125,265,103303
4,9,124,218,103313
4,9,122,187,103323
4,9,116,157,103333
4,9,104,125,103343
4,9,69,56,103353
4,9,36,21,103363
4,9,0,-17,103373
4,9,-41,-58,103383
4,9,-118,-129,103393
4,9,-161,-168,103403
4,9,-203,-198,103413
4,9,-244,-223,103423
4,9,-327,-277,103433
4,9,-375,-297,103443
4,9,-414,-320,103453
4,9,-452,-341,103463
4,9,-514,-375,103473
4,9,-537,-391,103483
4,9,-558,-401,103493
4,9,-579,-412,103503
4,9,-608,-427,103513
4,9,-624,-437,103523
4,9,-633,-441,103533
4,9,-643,-448,103543
4,9,-655,-453,103553
4,9,-658,-453,103563
4,9,-660,-454,103573
4,9,-660,-454,103583
4,9,-660,-454,103593
4,9,-660,-454,103603
4,9,-660,-454,103613
4,9,-660,-454,103623
4,9,-660,-454,103633
4,9,-660,-454,103643
4,9,-660,-454,103653
4,9,-660,-454,103663
4,9,-660,-454,103673
4,9,-660,-454,103683
4,9,-660,-454,103693
4,9,-660,-454,103703
4,9,-660,-454,103713
4,9,-660,-454,103723
4,9,-660,-454,103733
4,9,-660,-454,103743
4,9,-660,-454,103753
4,9,-660,-454,103763
4,9,-660,-454,103773
4,9,-660,-454,103783
4,9,-660,-454,103793
4,9,-658,-454,103803
4,9,-653,-454,103813
4,9,-644,-454,103823
4,9,-616,-454,103833
4,9,-596,-454,103843
4,9,-568,-454,103853
4,9,-537,-454,103863
4,9,-459,-454,103873
4,9,-409,-454,103883
4,9,-358,-458,103893
4,9,-297,-462,103903
4,9,-185,-471,103913
4,9,-118,-473,103923
4,9,-46,-473,103933
4,9,26,-473,103943
4,9,167,-473,103953
4,9,228,-473,103963
4,9,283,-473,103973
4,9,322,-473,103983
4,9,381,-473,103993
4,9,398,-473,104003
4,9,413,-473,104013
4,9,422,-473,104023
4,9,432,-473,104033
4,9,434,-473,104043
4,9,434,-473,104053
4,9,434,-473,104063
4,9,434,-473,104073
4,9,434,-473,104083
4,9,434,-473,104093
4,9,434,-473,104103
4,9,434,-473,104113
4,9,434,-473,104123
4,9,434,-473,104133
4,9,434,-473,104143
4,9,439,-473,104153
4,9,440,-473,104163
4,9,443,-473,104173
4,9,446,-473,104183
4,9,454,-473,104193
4,9,461,-473,104203
4,9,468,-472,104213
4,9,477,-470,104223
4,9,497,-467,104233
4,9,509,-465,104243
4,9,521,-465,104253
4,9,532,-464,104263
4,9,557,-464,104273
4,9,565,-464,104283
4,9,571,-464,104293
4,9,576,-464,104303
4,9,583,-464,104313
4,9,584,-464,104323
4,9,584,-464,104333
4,9,584,-464,104343
4,9,584,-464,104353
4,9,584,-464,104363
4,9,584,-464,104373
4,9,584,-464,104383
4,9,584,-464,104393
4,9,584,-464,104403
4,9,584,-464,104413
4,9,584,-464,104423
4,9,584,-464,104424
4,10,-62,426,108071
4,10,-62,426,108082
4,10,-62,426,108092
4,10,-62,426,108102
4,10,-62,426,108112
4,10,-62,426,108122
4,10,-62,426,108132
4,10,-62,426,108142
4,10,-62,426,108152
4,10,-62,426,108162
4,10,-62,426,108172
4,10,-62,426,108182
4,10,-62,426,108192
4,10,-62,426,108202
4,10,-62,426,108212
4,10,-62,426,108222
4,10,-62,426,108232
4,10,-62,426,108242
4,10,-62,426,108252
4,10,-62,426,108262
4,10,-62,426,108272
4,10,-62,426,108282
4,10,-62,426,108292
4,10,-62,426,108302
4,10,-62,426,108312
4,10,-62,426,108322
4,10,-62,426,108332
4,10,-62,426,108342
4,10,-62,426,108352
4,10,-62,426,108362
4,10,-62,426,108372
4,10,-62,426,108382
4,10,-62,426,108392
4,10,-62,426,108402
4,10,-62,426,108412
4,10,-62,426,108422
4,10,-62,426,108432
4,10,-62,426,108442
4,10,-62,426,108452
4,10,-62,426,108462
4,10,-60,426,108472
4,10,-60,426,108482
4,10,-59,426,108492
4,10,-56,426,108502
4,10,-48,424,108512
4,10,-45,421,108522
4,10,-40,417,108532
4,10,-35,409,108542
4,10,-23,393,108552
4,10,-20,380,108562
4,10,-18,368,108572
4,10,-18,353,108582
4,10,-18,325,108592
4,10,-18,306,108602
4,10,-18,286,108612
4,10,-18,264,108622
4,10,-21,207,108632
4,10,-25,177,108642
4,10,-34,149,108652
4,10,-47,120,108662
4,10,-75,64,108672
4,10,-89,42,108682
4,10,-113,11,108692
4,10,-136,-18,108702
4,10,-198,-82,108712
4,10,-226,-111,108722
4,10,-258,-142,108732
4,10,-296,-177,108742
4,10,-346,-233,108752
4,10,-367,-254,108762
4,10,-386,-273,108772
4,10,-404,-289,108782
4,10,-444,-320,108792
4,10,-460,-330,108802
4,10,-480,-342,108812
4,10,-498,-352,108822
4,10,-527,-365,108832
4,10,-542,-372,108842
4,10,-554,-374,108852
4,10,-560,-375,108862
4,10,-570,-378,108872
4,10,-574,-378,108882
4,10,-577,-379,108892
4,10,-580,-379,108902
4,10,-585,-381,108912
4,10,-586,-381,108922
4,10,-589,-382,108932
4,10,-589,-384,108942
4,10,-591,-384,108952
4,10,-591,-385,108962
4,10,-591,-386,108972
4,10,-592,-386,108982
4,10,-593,-390,108992
4,10,-595,-392,109002
4,10,-597,-395,109012
4,10,-598,-399,109022
4,10,-602,-403,109032
4,10,-605,-407,109042
4,10,-606,-409,109052
4,10,-608,-413,109062
4,10,-610,-415,109072
4,10,-610,-415,109082
4,10,-610,-415,109092
4,10,-610,-415,109102
4,10,-610,-415,109112
4,10,-610,-415,109122
4,10,-610,-415,109132
4,10,-611,-415,109142
4,10,-611,-415,109143
4,11,35,407,113271
4,11,35,407,113281
4,11,35,407,113291
4,11,35,407,113301
4,11,35,407,113311
4,11,35,407,113321
4,11,35,407,113331
4,11,35,407,113341
4,11,35,407,113351
4,11,35,407,113361
4,11,35,407,113371
4,11,35,407,113381
4,11,35,407,113391
4,11,35,407,113401
4,11,35,407,113411
4,11,35,407,113421
4,11,35,407,113431
4,11,35,407,113441
4,11,35,407,113451
4,11,35,407,113461
4,11,35,407,113471
4,11,35,407,113481
4,11,35,407,113491
4,11,35,407,113501
4,11,35,407,113511
4,11,35,407,113521
4,11,35,407,113531
4,11,35,407,113541
4,11,35,407,113551
4,11,35,407,113561
4,11,35,407,113571
4,11,35,407,113581
4,11,35,407,113591
4,11,35,407,113601
4,11,35,407,113611
4,11,35,407,113621
4,11,35,407,113631
4,11,35,407,113641
4,11,35,407,113651
4,11,35,405,113661
4,11,35,402,113671
4,11,35,391,113681
4,11,35,386,113691
4,11,35,380,113701
4,11,35,374,113711
4,11,35,358,113721
4,11,35,348,113731
4,11,35,338,113741
4,11,35,324,113751
4,11,31,278,113761
4,11,24,245,113771
4,11,12,216,113781
4,11,0,185,113791
4,11,-30,126,113801
4,11,-47,101,113811
4,11,-73,70,113821
4,11,-108,32,113831
4,11,-183,-37,113841
4,11,-221,-73,113851
4,11,-256,-106,113861
4,11,-290,-138,113871
4,11,-345,-197,113881
4,11,-372,-222,113891
4,11,-390,-237,113901
4,11,-408,-255,113911
4,11,-437,-281,113921
4,11,-449,-296,113931
4,11,-464,-310,113941
4,11,-478,-323,113951
4,11,-504,-349,113961
4,11,-516,-360,113971
4,11,-525,-368,113981
4,11,-534,-376,113991
4,11,-545,-384,114001
4,11,-549,-387,114011
4,11,-554,-389,114021
4,11,-556,-391,114031
4,11,-564,-395,114041
4,11,-567,-395,114051
4,11,-569,-395,114061
4,11,-571,-396,114071
4,11,-573,-396,114081
4,11,-573,-396,114091
4,11,-573,-396,114101
4,11,-573,-396,114111
4,11,-574,-397,114121
4,11,-575,-397,114131
4,11,-576,-397,114141
4,11,-577,-398,114151
4,11,-579,-401,114161
4,11,-580,-401,114171
4,11,-580,-401,114181
4,11,-580,-401,114191
4,11,-580,-401,114201
4,11,-580,-401,114211
4,11,-580,-401,114221
4,11,-580,-401,114223
4,12,38,423,117903
4,12,38,423,117913
4,12,38,423,117923
4,12,38,423,117933
4,12,38,423,117943
4,12,38,423,117953
4,12,38,423,117963
4,12,38,423,117973
4,12,38,423,117983
4,12,38,423,117993
4,12,38,423,118003
4,12,38,423,118013
4,12,38,423,118023
4,12,38,423,118033
4,12,38,423,118043
4,12,38,423,118053
4,12,38,423,118063
4,12,38,423,118073
4,12,38,423,118083
4,12,38,423,118093
4,12,38,423,118103
4,12,38,423,118113
4,12,38,423,118123
4,12,38,423,118133
4,12,38,423,118143
4,12,38,423,118153
4,12,38,423,118163
4,12,38,423,118173
4,12,38,423,118183
4,12,38,423,118193
4,12,38,423,118203
4,12,38,423,118213
4,12,38,423,118223
4,12,38,423,118233
4,12,39,421,118243
4,12,39,419,118253
4,12,39,414,118263
4,12,39,407,118273
4,12,39,403,118283
4,12,39,396,118293
4,12,39,389,118303
4,12,39,369,118313
4,12,38,358,118323
4,12,36,344,118333
4,12,33,330,118343
4,12,12,272,118353
4,12,-5,234,118363
4,12,-26,196,118373
4,12,-44,159,118383
4,12,-110,77,118393
4,12,-146,42,118403
4,12,-181,4,118413
4,12,-222,-37,118423
4,12,-295,-112,118433
4,12,-333,-150,118443
4,12,-372,-190,118453
4,12,-409,-228,118463
4,12,-483,-301,118473
4,12,-517,-330,118483
4,12,-546,-357,118493
4,12,-570,-377,118503
4,12,-591,-398,118513
4,12,-600,-406,118523
4,12,-608,-413,118533
4,12,-614,-420,118543
4,12,-627,-429,118553
4,12,-629,-431,118563
4,12,-630,-432,118573
4,12,-631,-433,118583
4,12,-631,-433,118593
4,12,-631,-433,118603
4,12,-631,-433,118613
4,12,-631,-433,118623
4,12,-632,-433,118633
4,12,-632,-433,118643
4,12,-632,-433,118653
4,12,-632,-434,118663
4,12,-632,-434,118673
4,12,-632,-434,118683
4,12,-632,-434,118693
4,12,-632,-434,118703
4,12,-631,-434,118713
4,12,-624,-434,118723
4,12,-607,-434,118733
4,12,-579,-434,118743
4,12,-482,-434,118753
4,12,-430,-434,118763
4,12,-372,-434,118773
4,12,-302,-434,118783
4,12,-153,-434,118793
4,12,-87,-434,118803
4,12,-26,-434,118813
4,12,27,-434,118823
4,12,141,-432,118833
4,12,194,-432,118843
4,12,241,-432,118853
4,12,280,-432,118863
4,12,351,-447,118873
4,12,385,-459,118883
4,12,415,-468,118893
4,12,437,-472,118903
4,12,458,-474,118913
4,12,463,-475,118923
4,12,468,-475,118933
4,12,468,-475,118943
4,12,469,-475,118953
4,12,469,-475,118963
4,12,469,-476,118973
4,12,469,-476,118983
4,12,471,-477,118993
4,12,474,-478,119003
4,12,480,-479,119013
4,12,488,-479,119023
4,12,509,-480,119033
4,12,520,-480,119043
4,12,528,-481,119053
4,12,535,-482,119063
4,12,546,-483,119073
4,12,551,-483,119083
4,12,554,-483,119093
4,12,556,-483,119103
4,12,562,-483,119113
4,12,565,-482,119123
4,12,567,-481,119133
4,12,571,-480,119143
4,12,575,-479,119153
4,12,576,-478,119163
4,12,578,-478,119173
4,12,578,-478,119183
4,12,578,-478,119193
4,12,578,-478,119199
4,13,29,448,125104
4,13,29,448,125114
4,13,29,448,125124
4,13,29,448,125134
4,13,29,448,125144
4,13,29,448,125154
4,13,29,448,125164
4,13,29,448,125174
4,13,29,448,125184
4,13,29,448,125194
4,13,29,448,125204
4,13,29,448,125214
4,13,29,448,125224
4,13,29,448,125234
4,13,29,448,125244
4,13,29,448,125254
4,13,29,448,125264
4,13,29,448,125274
4,13,29,448,125284
4,13,29,448,125294
4,13,29,448,125304
4,13,29,448,125314
4,13,29,448,125324
4,13,29,448,125334
4,13,29,448,125344
4,13,31,448,125354
4,13,32,447,125364
4,13,33,447,125374
4,13,35,447,125384
4,13,37,446,125394
4,13,38,446,125404
4,13,39,446,125414
4,13,44,443,125424
4,13,47,440,125434
4,13,52,435,125444
4,13,56,431,125454
4,13,65,422,125464
4,13,70,417,125474
4,13,72,414,125484
4,13,75,410,125494
4,13,76,407,125504
4,13,76,406,125514
4,13,76,404,125524
4,13,76,402,125534
4,13,76,393,125544
4,13,76,388,125554
4,13,74,378,125564
4,13,70,369,125574
4,13,53,339,125584
4,13,43,321,125594
4,13,31,301,125604
4,13,19,280,125614
4,13,-8,236,125624
4,13,-22,214,125634
4,13,-39,186,125644
4,13,-52,164,125654
4,13,-91,104,125664
4,13,-109,71,125674
4,13,-122,44,125684
4,13,-132,25,125694
4,13,-154,-13,125704
4,13,-160,-24,125714
4,13,-162,-39,125724
4,13,-164,-48,125734
4,13,-164,-64,125744
4,13,-162,-73,125754
4,13,-157,-80,125764
4,13,-148,-89,125774
4,13,-114,-110,125784
4,13,-77,-125,125794
4,13,-36,-136,125804
4,13,19,-148,125814
4,13,121,-160,125824
4,13,172,-166,125834
4,13,217,-170,125844
4,13,258,-175,125854
4,13,338,-196,125864
4,13,382,-209,125874
4,13,424,-221,125884
4,13,463,-234,125894
4,13,535,-254,125904
4,13,568,-261,125914
4,13,595,-267,125924
4,13,613,-270,125934
4,13,640,-273,125944
4,13,648,-276,125954
4,13,655,-278,125964
4,13,660,-280,125974
4,13,664,-282,125984
4,13,665,-284,125994
4,13,666,-285,126004
4,13,667,-285,126014
4,13,669,-289,126024
4,13,670,-292,126034
4,13,673,-295,126044
4,13,675,-299,126054
4,13,680,-306,126064
4,13,681,-310,126074
4,13,681,-314,126084
4,13,681,-320,126094
4,13,682,-332,126104
4,13,682,-338,126114
4,13,681,-345,126124
4,13,678,-354,126134
4,13,673,-369,126144
4,13,672,-375,126154
4,13,669,-381,126164
4,13,669,-385,126174
4,13,667,-394,126184
4,13,667,-397,126194
4,13,667,-401,126204
4,13,667,-404,126214
4,13,667,-409,126224
4,13,667,-410,126234
4,13,667,-411,126244
4,13,667,-411,126254
4,13,667,-411,126264
4,13,667,-411,126274
4,13,667,-411,126284
4,13,667,-411,126294
4,13,667,-411,126295
4,14,-26,408,131967
4,14,-26,408,131977
4,14,-26,408,131987
4,14,-26,408,131997
4,14,-26,408,132007
4,14,-26,408,132017
4,14,-26,408,132027
4,14,-26,408,132037
4,14,-26,408,132047
4,14,-26,408,132057
4,14,-26,408,132067
4,14,-26,408,132077
4,14,-26,408,132087
4,14,-26,408,132097
4,14,-26,408,132107
4,14,-26,408,132117
4,14,-26,408,132127
4,14,-26,408,132137
4,14,-26,408,132147
4,14,-26,408,132157
4,14,-26,408,132167
4,14,-26,408,132177
4,14,-26,408,132187
4,14,-26,408,132197
4,14,-26,408,132207
4,14,-26,408,132217
4,14,-26,408,132227
4,14,-26,408,132237
4,14,-26,408,132247
4,14,-26,408,132257
4,14,-26,408,132267
4,14,-26,408,132277
4,14,-26,408,132287
4,14,-26,408,132297
4,14,-26,408,132307
4,14,-26,408,132317
4,14,-26,408,132327
4,14,-26,408,132337
4,14,-26,408,132347
4,14,-26,408,132357
4,14,-26,408,132367
4,14,-26,408,132377
4,14,-26,408,132387
4,14,-26,408,132397
4,14,-26,408,132407
4,14,-26,408,132417
4,14,-26,408,132427
4,14,-26,408,132437
4,14,-26,407,132447
4,14,-25,402,132457
4,14,-25,399,132467
4,14,-23,396,132477
4,14,-23,393,132487
4,14,-23,383,132497
4,14,-23,378,132507
4,14,-23,371,132517
4,14,-23,363,132527
4,14,-23,338,132537
4,14,-25,323,132547
4,14,-35,297,132557
4,14,-51,265,132567
4,14,-88,194,132577
4,14,-113,158,132587
4,14,-142,119,132597
4,14,-173,82,132607
4,14,-248,1,132617
4,14,-286,-36,132627
4,14,-323,-72,132637
4,14,-361,-110,132647
4,14,-437,-186,132657
4,14,-470,-221,132667
4,14,-501,-255,132677
4,14,-530,-283,132687
4,14,-578,-315,132697
4,14,-593,-328,132707
4,14,-606,-337,132717
4,14,-618,-342,132727
4,14,-638,-351,132737
4,14,-643,-351,132747
4,14,-647,-351,132757
4,14,-650,-351,132767
4,14,-653,-351,132777
4,14,-654,-351,132787
4,14,-654,-351,132797
4,14,-654,-351,132807
4,14,-654,-351,132817
4,14,-654,-351,132827
4,14,-654,-353,132837
4,14,-654,-357,132847
4,14,-655,-367,132857
4,14,-655,-373,132867
4,14,-655,-377,132877
4,14,-655,-382,132887
4,14,-655,-392,132897
4,14,-655,-395,132907
4,14,-654,-400,132917
4,14,-651,-403,132927
4,14,-645,-411,132937
4,14,-640,-416,132947
4,14,-637,-420,132957
4,14,-633,-424,132967
4,14,-626,-434,132977
4,14,-622,-439,132987
4,14,-619,-444,132997
4,14,-617,-447,133007
4,14,-616,-450,133017
4,14,-616,-450,133027
4,14,-616,-450,133037
4,14,-616,-450,133047
4,14,-616,-450,133057
4,14,-616,-450,133067
4,14,-616,-450,133077
4,14,-616,-450,133087
